time(ms),T1,R1,T2,R2,,
628.13,152.71,11.16,152.97,11.23,,
628.15,152.51,11.16,153.21,11.23,,
628.17,152.71,11.16,152.99,11.23,,
628.18,152.64,11.16,153.03,11.23,,
628.21,152.73,11.14,153.16,11.23,,
628.22,152.56,11.14,152.99,11.23,,
628.25,152.53,11.16,153.01,11.11,,
628.26,152.53,11.16,153.18,11.11,,
628.29,152.55,11.13,152.79,11.22,,
628.3,152.75,11.13,153.01,11.22,,
628.33,152.6,11.14,152.95,11.22,,
628.34,152.34,11.14,153.01,11.22,,
628.36,152.34,11.16,152.95,11.23,,
628.38,152.53,11.16,152.99,11.23,,
628.4,152.49,11.16,152.8,11.23,,
628.41,152.51,11.16,153.01,11.23,,
628.44,152.31,11.16,153.1,11.23,,
628.45,152.36,11.16,153.2,11.23,,
628.48,152.16,10.98,153.2,11.25,,
628.49,152.32,10.98,153.23,11.25,,
628.52,152.36,11.14,152.99,11.22,,
628.53,152.19,11.14,153.05,11.22,,
628.55,152.18,11.14,153.23,11.22,,
628.57,152.36,11.14,153.01,11.22,,
628.59,152.25,11.16,153.2,11.23,,
628.6,152.32,11.16,152.82,11.23,,
628.63,152.36,10.98,153.12,11.23,,
628.64,152.58,10.98,153.01,11.23,,
628.67,152.38,11.14,152.8,11.11,,
628.68,152.34,11.14,152.92,11.11,,
628.71,152.45,11.16,152.99,11.23,,
628.72,152.34,11.16,152.8,11.23,,
628.75,152.51,11.14,153.01,11.23,,
628.76,152.56,11.14,152.79,11.23,,
628.78,152.68,11.14,152.8,11.23,,
628.8,152.36,11.14,152.99,11.23,,
628.82,152.69,11.16,152.82,11.23,,
628.83,152.79,11.16,152.95,11.23,,
628.86,152.55,11.16,153.01,11.25,,
628.87,152.56,11.16,152.99,11.25,,
628.9,152.68,11.16,153.2,11.25,,
628.91,152.73,11.16,152.97,11.25,,
628.94,152.69,11.14,153.03,11.23,,
628.95,152.58,11.14,152.95,11.23,,
628.98,152.55,11.16,152.99,11.23,,
628.99,152.58,11.16,152.79,11.23,,
629.01,152.64,11.16,153.01,11.23,,
629.03,152.51,11.16,152.99,11.23,,
629.05,152.55,11.14,153.01,11.23,,
629.06,152.51,11.14,152.82,11.23,,
629.09,152.42,10.98,152.95,11.23,,
629.1,152.25,10.98,152.97,11.23,,
629.13,152.53,11.14,152.79,11.22,,
629.14,152.29,11.14,152.97,11.22,,
629.17,152.51,11.14,152.58,11.22,,
629.18,152.55,11.14,152.58,11.22,,
629.21,152.51,11.14,152.79,11.22,,
629.22,152.53,11.14,152.41,11.22,,
629.24,152.31,11.14,152.62,11.23,,
629.26,152.82,11.14,152.56,11.23,,
629.28,152.34,11.16,152.62,11.11,,
629.29,152.34,11.16,152.71,11.11,,
629.32,152.53,11.14,152.62,11.23,,
629.33,152.49,11.14,152.62,11.23,,
629.36,152.69,11.14,152.64,11.23,,
629.37,152.56,11.14,152.77,11.23,,
629.4,152.53,11.16,152.64,11.23,,
629.41,152.34,11.16,152.73,11.23,,
629.44,152.51,11.16,152.77,11.23,,
629.45,152.29,11.16,152.79,11.23,,
629.47,152.32,11.16,152.56,11.23,,
629.48,152.36,11.16,152.79,11.23,,
629.51,152.32,11.16,152.77,11.23,,
629.52,152.14,11.16,152.79,11.23,,
629.55,152.14,11.16,152.79,11.23,,
629.56,152.32,11.16,152.82,11.23,,
629.59,152.14,11.14,152.79,11.11,,
629.6,152.3,11.14,152.97,11.11,,
629.63,152.16,11.13,152.58,11.22,,
629.64,152.51,11.13,152.84,11.22,,
629.66,152.1,11.14,152.62,11.41,,
629.68,152.32,11.14,152.82,11.41,,
629.7,152.14,11.16,152.79,11.23,,
629.72,152.29,11.16,152.79,11.23,,
629.74,152.32,11.16,152.82,11.23,,
629.75,152.29,11.16,152.97,11.23,,
629.78,152.1,11.16,152.79,11.23,,
629.79,152.27,11.16,152.82,11.23,,
629.82,152.1,11.16,153.08,11.11,,
629.83,151.94,11.16,152.82,11.11,,
629.86,152.14,11.14,152.95,11.22,,
629.87,152.1,11.14,152.82,11.22,,
629.9,151.9,11.14,152.6,11.41,,
629.91,151.73,11.14,152.84,11.41,,
629.93,151.99,10.98,152.77,11.25,,
629.95,151.77,10.98,152.8,11.25,,
629.97,151.73,11.16,152.95,11.23,,
629.98,151.9,11.16,153.01,11.23,,
630.01,151.88,11.16,152.71,11.22,,
630.02,151.97,11.16,152.8,11.22,,
630.05,151.73,11.16,153.01,11.11,,
630.06,151.95,11.16,153.06,11.11,,
630.09,151.9,11.16,152.77,11.41,,
630.1,151.9,11.16,152.97,11.41,,
630.13,151.92,10.98,153.05,11.25,,
630.14,151.92,10.98,152.84,11.25,,
630.16,151.7,11.14,152.99,11.23,,
630.17,152.14,11.14,152.92,11.23,,
630.2,151.86,11.14,152.82,11.23,,
630.21,151.95,11.14,152.99,11.23,,
630.24,152.07,11.14,152.8,11.23,,
630.25,151.94,11.14,152.95,11.23,,
630.28,151.86,11.16,152.8,11.25,,
630.29,152.14,11.16,152.94,11.25,,
630.32,152.08,10.98,152.8,11.23,,
630.33,152.34,10.98,152.82,11.23,,
630.35,152.07,11.16,152.79,11.23,,
630.37,152.36,11.16,152.73,11.23,,
630.39,152.12,11.14,152.79,11.11,,
630.4,152.31,11.14,152.94,11.11,,
630.43,152.12,10.98,152.65,11.23,,
630.44,152.18,10.98,152.82,11.23,,
630.47,152.29,11.26,152.6,11.23,,
630.48,152.18,11.26,152.75,11.23,,
630.51,152.29,11.16,152.82,11.23,,
630.52,152.36,11.16,152.77,11.23,,
630.54,152.31,11.16,152.82,11.23,,
630.56,152.56,11.16,152.92,11.23,,
630.58,152.47,11.16,152.8,11.23,,
630.6,152.66,11.16,152.97,11.23,,
630.62,152.51,11.16,152.8,11.13,,
630.63,152.73,11.16,152.75,11.13,,
630.66,152.49,10.96,152.79,11.22,,
630.67,152.58,10.96,152.9,11.22,,
630.7,152.51,11.3,152.82,11.23,,
630.71,152.56,11.3,152.56,11.23,,
630.74,152.53,11.14,152.82,11.23,,
630.75,152.73,11.14,152.8,11.23,,
630.78,152.51,11.16,152.84,11.23,,
630.79,152.71,11.16,152.79,11.23,,
630.81,152.75,11.16,153.03,11.23,,
630.83,152.79,11.16,153.14,11.23,,
630.85,152.73,10.98,152.86,11.25,,
630.86,152.77,10.98,152.82,11.25,,
630.89,152.73,11.25,153.05,11.1,,
630.9,152.55,11.25,152.8,11.1,,
630.93,152.73,11.14,152.99,11.22,,
630.94,152.71,11.14,152.82,11.22,,
630.97,152.75,11.14,152.82,11.23,,
630.98,152.79,11.14,153.01,11.23,,
631.01,152.77,11.14,152.99,11.22,,
631.02,152.77,11.14,153.1,11.22,,
631.04,152.73,11.14,152.97,11.23,,
631.05,152.9,11.14,152.99,11.23,,
631.08,152.75,11.16,153.2,11.23,,
631.09,152.73,11.16,153.38,11.23,,
631.12,152.73,11.16,153.16,11.23,,
631.13,152.71,11.16,153.4,11.23,,
631.16,152.58,11.16,153.16,11.23,,
631.17,152.71,11.16,153.2,11.23,,
631.2,152.75,11.16,153.18,11.25,,
631.21,152.56,11.16,153.23,11.25,,
631.23,152.69,11.16,153.35,11.23,,
631.25,152.71,11.16,153.23,11.23,,
631.27,152.51,11.16,153.21,11.23,,
631.28,152.55,11.16,153.18,11.23,,
631.31,152.51,11.16,153.16,11.23,,
631.32,152.51,11.16,153.23,11.23,,
631.35,152.51,11.16,153.16,11.23,,
631.36,152.32,11.16,153.18,11.23,,
631.39,152.51,11.16,152.97,11.23,,
631.4,152.53,11.16,152.84,11.23,,
631.43,152.53,11.16,153.1,11.23,,
631.44,152.51,11.16,152.99,11.23,,
631.46,152.49,11.16,152.95,11.23,,
631.48,152.49,11.16,153.03,11.23,,
631.5,152.12,11.16,152.95,11.23,,
631.51,152.32,11.16,152.97,11.23,,
631.54,152.49,11.14,152.95,11.23,,
631.55,152.31,11.14,152.8,11.23,,
631.58,152.14,11.16,152.77,11.23,,
631.59,152.12,11.16,152.79,11.23,,
631.62,152.23,11.16,152.77,11.23,,
631.63,152.12,11.16,152.99,11.23,,
631.66,152.12,10.98,152.65,11.11,,
631.67,152.03,10.98,152.77,11.11,,
631.69,151.9,11.14,152.77,11.23,,
631.71,152.12,11.14,152.64,11.23,,
631.73,152.08,11.14,152.8,11.22,,
631.74,151.95,11.14,152.49,11.22,,
631.77,151.9,11.14,152.82,11.23,,
631.78,152.14,11.14,152.58,11.23,,
631.81,152.1,10.98,152.8,11.23,,
631.82,152.01,10.98,152.8,11.23,,
631.85,152.08,11.28,152.79,11.23,,
631.86,152.34,11.28,152.73,11.23,,
631.88,152.23,11.16,152.9,11.25,,
631.9,152.14,11.16,152.58,11.25,,
631.92,152.08,10.98,152.8,11.23,,
631.94,152.38,10.98,152.82,11.23,,
631.96,152.32,11.26,152.8,11.22,,
631.97,152.53,11.26,152.73,11.22,,
632,152.34,11.16,152.79,11.11,,
632.01,152.31,11.16,152.77,11.11,,
632.04,152.32,11.14,152.62,11.23,,
632.05,152.32,11.14,152.79,11.23,,
632.08,152.55,10.96,152.64,11.22,,
632.09,152.58,10.96,152.71,11.22,,
632.11,152.51,11.28,152.77,11.23,,
632.13,152.36,11.28,152.95,11.23,,
632.15,152.34,11.16,152.79,11.23,,
632.16,152.51,11.16,152.8,11.23,,
632.19,152.55,11.16,152.95,11.23,,
632.2,152.51,11.16,152.65,11.23,,
632.23,152.8,11.16,152.6,11.23,,
632.24,152.73,11.16,152.79,11.23,,
632.27,152.51,11.16,152.62,11.13,,
632.28,152.71,11.16,152.79,11.13,,
632.3,152.75,11.14,152.77,11.22,,
632.32,152.68,11.14,152.97,11.22,,
632.34,152.51,11.14,152.79,11.22,,
632.35,152.51,11.14,152.67,11.22,,
632.38,152.73,11.14,153.1,11.22,,
632.39,152.36,11.14,152.8,11.22,,
632.42,152.53,11.14,152.79,11.23,,
632.43,152.68,11.14,152.79,11.23,,
632.46,152.55,10.98,152.79,11.23,,
632.47,152.71,10.98,152.84,11.23,,
632.5,152.51,11.16,152.95,11.23,,
632.51,152.32,11.16,152.8,11.23,,
632.53,152.32,11.16,152.8,11.23,,
632.55,152.55,11.16,153.01,11.23,,
632.57,152.49,11.16,153.03,11.23,,
632.59,152.55,11.16,152.99,11.23,,
632.61,152.64,11.16,152.82,11.25,,
632.62,152.55,11.16,153.2,11.25,,
632.65,152.34,11.16,152.99,11.23,,
632.66,152.55,11.16,153.01,11.23,,
632.69,152.47,11.14,152.99,11.23,,
632.7,152.55,11.14,152.97,11.23,,
632.73,152.47,11.14,152.97,11.23,,
632.74,152.55,11.14,152.79,11.23,,
632.76,152.32,10.98,152.99,11.11,,
632.78,152.58,10.98,152.99,11.11,,
632.8,152.49,11.16,153.01,11.23,,
632.81,152.55,11.16,152.99,11.23,,
632.84,152.64,11.14,152.8,11.23,,
632.85,152.55,11.14,152.82,11.23,,
632.88,152.36,11.16,153.01,11.23,,
632.89,152.58,11.16,152.99,11.23,,
632.92,152.68,11.16,152.82,11.23,,
632.93,152.58,11.16,152.77,11.23,,
632.96,152.49,11.16,152.82,11.13,,
632.97,152.55,11.16,152.8,11.13,,
632.99,152.53,11.14,153.03,11.22,,
633.01,152.6,11.14,152.86,11.22,,
633.03,152.69,11.14,153.03,11.23,,
633.04,152.75,11.14,152.92,11.23,,
633.07,152.51,11.14,153.01,11.23,,
633.08,152.53,11.14,152.99,11.23,,
633.11,152.53,11.16,153.01,11.25,,
633.12,152.53,11.16,153.01,11.25,,
633.15,152.69,10.98,153.03,11.23,,
633.16,152.55,10.98,152.97,11.23,,
633.19,152.51,11.26,153.18,11.23,,
633.2,152.43,11.26,153.03,11.23,,
633.22,152.34,11.16,153.01,11.13,,
633.23,152.34,11.16,153.01,11.13,,
633.26,152.38,10.96,153.16,11.22,,
633.27,152.31,10.96,153.06,11.22,,
633.3,152.51,11.28,153.05,11.23,,
633.31,152.32,11.28,153.4,11.23,,
633.34,152.71,11.14,152.99,11.23,,
633.35,152.36,11.14,153.2,11.23,,
633.38,152.56,11.16,153.2,11.23,,
633.39,152.69,11.16,153.2,11.23,,
633.41,152.51,11.16,153.18,11.23,,
633.42,152.77,11.16,153.2,11.23,,
633.45,152.66,11.16,153.21,11.23,,
633.46,152.75,11.16,153.21,11.23,,
633.49,152.49,11.16,153.21,11.23,,
633.5,152.53,11.16,153.25,11.23,,
633.53,152.69,11.14,153.2,11.23,,
633.54,152.75,11.14,153.2,11.23,,
633.57,152.55,11.16,153.18,11.23,,
633.58,152.73,11.16,153.18,11.23,,
633.61,152.55,10.96,153.05,11.23,,
633.62,152.93,10.96,153.03,11.23,,
633.65,152.51,11.26,153.01,11.22,,
633.66,152.58,11.26,152.99,11.22,,
633.68,152.73,11.16,153.18,11.23,,
633.7,152.53,11.16,152.8,11.23,,
633.72,152.47,11.16,152.99,11.23,,
633.73,152.66,11.16,152.82,11.23,,
633.76,152.51,11.16,153.18,11.23,,
633.77,152.55,11.16,152.99,11.23,,
633.8,152.45,11.16,152.79,11.23,,
633.81,152.71,11.16,152.8,11.23,,
633.84,152.62,11.16,152.79,11.23,,
633.85,152.49,11.16,153.01,11.23,,
633.87,152.53,11.14,152.79,11.23,,
633.89,152.56,11.14,152.8,11.23,,
633.91,152.47,11.16,152.79,11.23,,
633.92,152.73,11.16,152.8,11.23,,
633.95,152.49,11.16,152.64,11.23,,
633.96,152.55,11.16,152.82,11.23,,
633.99,152.38,11.14,152.77,11.23,,
634,152.36,11.14,152.75,11.23,,
634.03,152.34,10.96,152.79,11.23,,
634.04,152.55,10.96,152.62,11.23,,
634.07,152.12,11.14,152.64,11.22,,
634.08,152.18,11.14,152.58,11.22,,
634.1,152.32,11.14,152.67,11.11,,
634.11,152.4,11.14,152.58,11.11,,
634.14,152.34,11.16,152.62,11.23,,
634.15,152.53,11.16,152.58,11.23,,
634.18,152.51,11.14,152.6,11.22,,
634.19,152.49,11.14,152.6,11.22,,
634.22,152.51,11.16,152.58,11.23,,
634.23,152.56,11.16,152.6,11.23,,
634.26,152.49,11.16,152.53,11.23,,
634.27,152.51,11.16,152.69,11.23,,
634.29,152.75,10.98,152.58,11.23,,
634.31,152.47,10.98,152.8,11.23,,
634.33,152.53,11.28,152.82,11.23,,
634.34,152.36,11.28,152.77,11.23,,
634.37,152.73,11.16,152.69,11.11,,
634.38,152.55,11.16,152.43,11.11,,
634.41,152.51,11.14,152.82,11.22,,
634.42,152.47,11.14,152.8,11.22,,
634.45,152.51,11.14,152.64,11.23,,
634.46,152.51,11.14,152.6,11.23,,
634.48,152.53,10.96,152.6,11.23,,
634.5,152.51,10.96,152.84,11.23,,
634.52,152.45,11.16,152.97,11.23,,
634.54,152.53,11.16,152.79,11.23,,
634.56,152.51,11.14,152.99,11.23,,
634.57,152.53,11.14,152.79,11.23,,
634.6,152.69,11.14,152.77,11.23,,
634.61,152.55,11.14,152.79,11.23,,
634.64,152.53,11.14,152.77,11.23,,
634.65,152.55,11.14,152.8,11.23,,
634.68,152.71,11.16,152.97,11.23,,
634.69,152.55,11.16,152.77,11.23,,
634.72,152.69,10.98,153.01,11.23,,
634.73,152.53,10.98,152.8,11.23,,
634.75,152.69,11.26,152.97,11.22,,
634.77,152.77,11.26,152.79,11.22,,
634.79,152.66,11.14,152.97,11.23,,
634.8,152.73,11.14,152.95,11.23,,
634.83,152.56,10.98,152.79,11.23,,
634.84,152.71,10.98,153.1,11.23,,
634.87,152.9,11.26,152.8,11.1,,
634.88,152.6,11.26,152.82,11.1,,
634.91,152.79,11.14,152.75,11.22,,
634.92,152.93,11.14,152.8,11.22,,
634.95,152.88,11.16,152.77,11.23,,
634.96,152.93,11.16,152.92,11.23,,
634.98,153.08,11.14,152.97,11.23,,
635,152.75,11.14,152.99,11.23,,
635.02,152.75,11.16,152.93,11.23,,
635.03,152.75,11.16,152.99,11.23,,
635.06,152.92,10.99,152.84,11.25,,
635.07,152.97,10.99,153.01,11.25,,
635.1,152.75,11.14,153.2,11.23,,
635.11,152.77,11.14,153.03,11.23,,
635.14,152.95,11.16,152.97,11.23,,
635.15,152.77,11.16,153.01,11.23,,
635.17,152.69,11.16,153.01,11.23,,
635.19,153.14,11.16,152.84,11.23,,
635.21,152.92,11.16,153.01,11.23,,
635.22,152.99,11.16,152.79,11.23,,
635.25,152.75,11.16,153.2,11.25,,
635.26,153.16,11.16,152.99,11.25,,
635.29,152.92,11.16,152.82,11.23,,
635.3,153.28,11.16,152.99,11.23,,
635.33,152.9,10.96,153.05,11.23,,
635.34,152.99,10.96,153.03,11.23,,
635.37,152.92,11.25,152.99,11.22,,
635.38,152.97,11.25,152.8,11.22,,
635.41,152.71,11.14,152.84,11.23,,
635.42,152.77,11.14,152.97,11.23,,
635.44,152.9,11.16,153.01,11.23,,
635.45,152.95,11.16,152.75,11.23,,
635.48,152.92,11.16,152.86,11.13,,
635.49,153.16,11.16,152.82,11.13,,
635.52,152.93,11.13,152.84,11.22,,
635.53,153.01,11.13,152.69,11.22,,
635.56,152.93,11.14,152.82,11.23,,
635.57,153.14,11.14,152.77,11.23,,
635.6,153.08,11.14,153.01,11.23,,
635.61,152.92,11.14,152.79,11.23,,
635.63,152.9,11.16,153.01,11.23,,
635.65,152.92,11.16,152.99,11.23,,
635.67,152.99,10.98,152.99,11.23,,
635.68,152.75,10.98,152.8,11.23,,
635.71,152.95,11.26,152.97,11.22,,
635.72,152.92,11.26,153.01,11.22,,
635.75,152.73,11.16,152.97,11.23,,
635.76,152.77,11.16,153.2,11.23,,
635.79,152.75,11.16,152.97,11.23,,
635.8,152.88,11.16,153.01,11.23,,
635.83,152.71,11.16,152.97,11.23,,
635.84,152.9,11.16,152.82,11.23,,
635.86,152.75,11.16,152.99,11.11,,
635.88,152.92,11.16,153.03,11.11,,
635.9,152.79,11.14,152.79,11.41,,
635.91,152.73,11.14,152.79,11.41,,
635.94,152.86,11.16,152.97,11.23,,
635.95,152.92,11.16,153.2,11.23,,
635.98,152.92,11.16,152.8,11.11,,
635.99,152.77,11.16,152.95,11.11,,
636.02,152.77,11.13,152.88,11.22,,
636.03,152.75,11.13,153.18,11.22,,
636.05,152.88,11.14,152.97,11.23,,
636.07,152.71,11.14,153.2,11.23,,
636.09,152.66,11.14,152.97,11.23,,
636.1,152.73,11.14,152.97,11.23,,
636.13,152.34,10.98,153.25,11.23,,
636.14,152.56,10.98,153.16,11.23,,
636.17,152.69,11.16,153.18,11.23,,
636.18,152.38,11.16,153.21,11.23,,
636.21,152.31,11.14,153.18,11.22,,
636.22,152.53,11.14,153.18,11.22,,
636.25,152.49,11.16,153.2,11.23,,
636.26,152.36,11.16,153.21,11.23,,
636.28,152.1,11.16,153.46,11.23,,
636.3,152.69,11.16,153.01,11.23,,
636.32,152.49,11.16,153.2,11.25,,
636.34,152.56,11.16,152.97,11.25,,
636.36,152.55,11.16,153.03,11.11,,
636.37,152.53,11.16,153.18,11.11,,
636.4,152.68,11.14,153.03,11.22,,
636.41,152.34,11.14,152.79,11.22,,
636.44,152.49,11.14,153.18,11.22,,
636.45,152.51,11.14,153.18,11.22,,
636.47,152.51,11.14,153.01,11.23,,
636.49,152.32,11.14,153.18,11.23,,
636.51,152.4,10.98,153.03,11.23,,
636.53,152.53,10.98,153.23,11.23,,
636.55,152.31,11.14,153.4,11.23,,
636.56,152.73,11.14,153.2,11.23,,
636.59,152.53,11.14,153.14,11.23,,
636.6,152.55,11.14,152.97,11.23,,
636.63,152.51,11.14,152.97,11.22,,
636.64,152.42,11.14,153.23,11.22,,
636.67,152.51,11.14,153.25,11.11,,
636.68,152.55,11.14,153.2,11.11,,
636.71,152.75,11.14,153.2,11.23,,
636.72,152.51,11.14,153.2,11.23,,
636.74,152.69,11.14,153.2,11.22,,
636.75,152.69,11.14,153.25,11.22,,
636.78,152.79,11.14,153.21,11.23,,
636.79,152.58,11.14,152.99,11.23,,
636.82,152.55,10.98,153.25,11.23,,
636.83,152.56,10.98,153.01,11.23,,
636.86,152.49,11.16,153.38,11.23,,
636.87,152.51,11.16,153.4,11.23,,
636.9,152.73,11.26,153.21,11.23,,
636.91,152.77,11.26,153.36,11.23,,
636.94,152.51,11.16,153.27,11.11,,
636.95,152.73,11.16,153.36,11.11,,
636.97,152.75,11.14,153.2,11.22,,
636.98,152.69,11.14,153.03,11.22,,
637.01,152.73,11.14,153.23,11.23,,
637.02,152.73,11.14,153.23,11.23,,
637.05,152.71,11.14,153.36,11.23,,
637.06,152.93,11.14,153.38,11.23,,
637.09,152.92,11.16,153.46,11.23,,
637.1,152.56,11.16,153.4,11.23,,
637.13,152.75,11.16,153.4,11.11,,
637.14,152.73,11.16,153.42,11.11,,
637.16,152.92,11.14,153.57,11.22,,
637.18,152.71,11.14,153.23,11.22,,
637.2,152.99,11.16,153.38,11.41,,
637.21,152.73,11.16,153.59,11.41,,
637.24,152.53,11.16,153.59,11.25,,
637.25,152.55,11.16,153.59,11.25,,
637.28,152.32,11.16,153.59,11.23,,
637.29,152.71,11.16,153.59,11.23,,
637.32,152.53,11.16,153.57,11.23,,
637.33,152.71,11.16,153.53,11.23,,
637.36,152.71,11.16,153.59,11.11,,
637.37,152.56,11.16,153.66,11.11,,
637.39,152.49,11.13,153.81,11.39,,
637.41,152.58,11.13,153.61,11.39,,
637.43,152.55,11.16,153.76,11.23,,
637.45,152.38,11.16,153.61,11.23,,
637.47,152.36,11.16,153.76,11.25,,
637.48,152.51,11.16,153.61,11.25,,
637.51,152.29,11.16,153.88,11.23,,
637.52,152.38,11.16,153.62,11.23,,
637.55,152.29,11.14,153.64,11.23,,
637.56,152.36,11.14,153.51,11.23,,
637.59,152.16,11.14,153.77,11.23,,
637.6,152.36,11.14,153.62,11.23,,
637.62,152.29,10.98,153.59,11.23,,
637.64,152.31,10.98,153.64,11.23,,
637.66,152.27,11.14,153.46,11.22,,
637.67,152.36,11.14,153.66,11.22,,
637.7,152.25,11.14,153.64,11.22,,
637.71,152.34,11.14,153.46,11.22,,
637.74,152.27,11.16,153.21,11.23,,
637.75,152.14,11.16,153.44,11.23,,
637.78,152.32,11.16,153.42,11.23,,
637.79,152.51,11.16,153.4,11.23,,
637.82,152.34,11.16,153.38,11.23,,
637.83,152.32,11.16,153.46,11.23,,
637.85,152.47,11.16,153.21,11.23,,
637.86,152.53,11.16,153.21,11.23,,
637.89,152.49,11.16,153.38,11.23,,
637.9,152.55,11.16,153.21,11.23,,
637.93,152.31,11.16,153.44,11.23,,
637.94,152.49,11.16,153.2,11.23,,
637.97,152.45,10.96,153.4,11.23,,
637.98,152.56,10.96,153.12,11.23,,
638.01,152.07,11.25,153.4,11.22,,
638.02,152.34,11.25,153.16,11.22,,
638.04,152.34,11.16,153.33,11.23,,
638.06,152.58,11.16,153.16,11.23,,
638.08,152.49,11.16,153.01,11.25,,
638.09,152.38,11.16,152.97,11.25,,
638.12,152.29,11.16,153.03,11.13,,
638.13,152.53,11.16,153.01,11.13,,
638.16,152.32,11.14,153.03,11.22,,
638.17,152.38,11.14,153.08,11.22,,
638.2,152.51,11.14,153.01,11.23,,
638.21,152.58,11.14,152.95,11.23,,
638.24,152.49,11.14,152.97,11.23,,
638.25,152.55,11.14,152.79,11.23,,
638.27,152.55,10.98,153.03,11.23,,
638.28,152.56,10.98,153.01,11.23,,
638.31,152.31,11.16,153.2,11.23,,
638.32,152.38,11.16,153.16,11.23,,
638.35,152.49,11.14,152.97,11.23,,
638.36,152.38,11.14,152.97,11.23,,
638.39,152.47,11.16,153.03,11.23,,
638.4,152.38,11.16,152.95,11.23,,
638.43,152.31,11.16,152.99,11.13,,
638.44,152.43,11.16,152.79,11.13,,
638.47,152.51,11.14,153.2,11.23,,
638.48,152.18,11.14,152.99,11.23,,
638.5,152.49,11.14,152.86,11.22,,
638.52,152.38,11.14,152.97,11.22,,
638.54,152.34,11.14,152.99,11.23,,
638.55,152.58,11.14,153.01,11.23,,
638.58,152.36,11.16,153.14,11.25,,
638.59,152.55,11.16,152.99,11.25,,
638.62,152.32,11.16,153.2,11.25,,
638.63,152.53,11.16,153.01,11.25,,
638.66,152.68,11.16,152.99,11.23,,
638.67,152.49,11.16,153.2,11.23,,
638.7,152.32,11.16,152.99,11.23,,
638.71,152.34,11.16,153.03,11.23,,
638.73,152.53,11.16,152.97,11.23,,
638.75,152.51,11.16,153.18,11.23,,
638.77,152.45,11.16,152.97,11.23,,
638.78,152.36,11.16,152.99,11.23,,
638.81,152.23,10.96,152.82,11.11,,
638.82,152.36,10.96,153.01,11.11,,
638.85,152.38,11.16,152.79,11.23,,
638.86,152.36,11.16,152.79,11.23,,
638.89,152.29,11.16,152.95,11.23,,
638.9,152.32,11.16,152.99,11.23,,
638.92,152.32,11.14,152.97,11.23,,
638.94,152.34,11.14,152.86,11.23,,
638.96,152.27,11.16,152.99,11.23,,
638.97,152.34,11.16,152.84,11.23,,
639,152.45,11.17,153.14,11.23,,
639.01,152.34,11.17,153.05,11.23,,
639.04,152.18,11.16,153.16,11.11,,
639.05,152.34,11.16,153.01,11.11,,
639.08,152.45,11.14,153.03,11.22,,
639.09,152.34,11.14,153.03,11.22,,
639.12,152.49,11.16,152.99,11.23,,
639.13,152.34,11.16,153.03,11.23,,
639.16,152.51,11.14,152.99,11.23,,
639.17,152.36,11.14,152.95,11.23,,
639.19,152.36,11.14,153.2,11.23,,
639.2,152.49,11.14,153.2,11.23,,
639.23,152.36,10.98,153.18,11.23,,
639.24,152.3,10.98,153.05,11.23,,
639.27,152.1,11.14,153.01,11.23,,
639.28,152.19,11.14,153.01,11.23,,
639.31,152.23,11.14,153.2,11.23,,
639.32,152.32,11.14,153.21,11.23,,
639.34,152.29,11.14,153.2,11.23,,
639.36,152.36,11.14,153.03,11.23,,
639.38,152.27,11.14,152.99,11.23,,
639.4,152.32,11.14,153.18,11.23,,
639.42,152.45,11.16,153.2,11.23,,
639.43,152.71,11.16,153.18,11.23,,
639.46,152.53,10.98,153.06,11.23,,
639.47,152.43,10.98,152.77,11.23,,
639.5,152.55,11.26,153.03,11.23,,
639.51,152.53,11.26,152.97,11.23,,
639.54,152.51,11.16,153.08,11.11,,
639.55,152.36,11.16,153.05,11.11,,
639.58,152.51,11.14,153.03,11.22,,
639.59,152.36,11.14,152.99,11.22,,
639.61,152.47,11.14,153.18,11.23,,
639.63,152.77,11.14,152.99,11.23,,
639.65,152.68,11.16,152.86,11.23,,
639.66,152.73,11.16,153.05,11.23,,
639.69,152.51,11.16,153.2,11.23,,
639.7,152.64,11.16,153.23,11.23,,
639.73,152.92,11.16,153.05,11.11,,
639.74,152.6,11.16,153.01,11.11,,
639.77,152.68,11.14,153.01,11.23,,
639.78,152.43,11.14,153.14,11.23,,
639.8,152.55,11.14,153.2,11.22,,
639.82,152.53,11.14,153.2,11.22,,
639.84,152.53,11.14,153.2,11.23,,
639.85,152.56,11.14,152.8,11.23,,
639.88,152.43,11.16,153.18,11.23,,
639.89,152.31,11.16,153.38,11.23,,
639.92,152.36,10.98,153.23,11.23,,
639.93,152.34,10.98,153.21,11.23,,
639.96,152.51,11.14,153.31,11.23,,
639.97,152.16,11.14,153.38,11.23,,
640,152.32,11.14,153.23,11.22,,
640.01,152.19,11.14,153.18,11.22,,
640.03,152.55,11.16,153.42,11.23,,
640.05,152.49,11.16,153.59,11.23,,
640.07,152.51,11.16,153.46,11.11,,
640.08,152.36,11.16,153.01,11.11,,
640.11,152.55,10.96,153.31,11.22,,
640.12,152.34,10.96,153.03,11.22,,
640.15,152.55,11.28,153.49,11.23,,
640.16,152.51,11.28,153.2,11.23,,
640.19,152.51,11.14,153.18,11.23,,
640.2,152.69,11.14,153.51,11.23,,
640.23,152.73,11.16,153.55,11.23,,
640.24,152.71,11.16,153.59,11.23,,
640.26,152.69,11.16,153.21,11.23,,
